pair_id,condition_id,pair_type,source,failure_type,template,camera_motion,winner_visual_quality,loser_visual_quality,background_stability_winner,background_stability_loser,camera_following_winner,camera_following_loser,foreground_identity_winner,foreground_identity_loser,object_deformation_winner,object_deformation_loser,physical_event_winner,physical_event_loser,reobserve_winner,reobserve_loser,too_subtle,too_artificial,too_easy,too_hard,too_blurry,too_collapsed,winner_bad,medium_hard,human_visible,is_dpo_ready,written_reason,reviewer,reviewed,contact_sheet_path
v11_SYN_EXTRA_0153_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.238, sharpness_ratio=0.975, mean_absdiff=2.62, local_absdiff=16.66.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0153_04214_containment_orbit_left_44_seed43214_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.142, sharpness_ratio=0.997, mean_absdiff=2.49, local_absdiff=9.97.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0154_04214_containment_orbit_left_44_seed43214_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0155_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0155_04214_containment_orbit_left_44_seed43214_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0156_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift,04214_containment_orbit_left_44_seed43214,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.196, sharpness_ratio=0.974, mean_absdiff=2.59, local_absdiff=13.70.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0156_04214_containment_orbit_left_44_seed43214_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.137, sharpness_ratio=0.978, mean_absdiff=2.27, local_absdiff=9.61.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0157_04228_containment_orbit_left_44_seed43228_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.998, mean_absdiff=2.16, local_absdiff=8.16.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0158_04228_containment_orbit_left_44_seed43228_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0159_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0159_04228_containment_orbit_left_44_seed43228_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0160_04228_containment_orbit_left_44_seed43228_local_scene_patch_drift,04228_containment_orbit_left_44_seed43228,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.989, mean_absdiff=2.10, local_absdiff=6.37.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0160_04228_containment_orbit_left_44_seed43228_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0161_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0161_04236_containment_orbit_left_44_seed43236_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0162_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.945, mean_absdiff=2.09, local_absdiff=6.11.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0162_04236_containment_orbit_left_44_seed43236_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0163_04236_containment_orbit_left_44_seed43236_object_duplicate_or_fragment,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0163_04236_containment_orbit_left_44_seed43236_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0164_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift,04236_containment_orbit_left_44_seed43236,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.943, mean_absdiff=2.15, local_absdiff=8.27.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0164_04236_containment_orbit_left_44_seed43236_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0165_04248_containment_orbit_left_44_seed43248_containment_failure_synthetic,04248_containment_orbit_left_44_seed43248,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.992, mean_absdiff=2.15, local_absdiff=5.06.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0165_04248_containment_orbit_left_44_seed43248_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0166_04248_containment_orbit_left_44_seed43248_reobserve_mismatch_visible,04248_containment_orbit_left_44_seed43248,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.996, mean_absdiff=2.03, local_absdiff=3.58.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0166_04248_containment_orbit_left_44_seed43248_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0167_04248_containment_orbit_left_44_seed43248_object_duplicate_or_fragment,04248_containment_orbit_left_44_seed43248,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0167_04248_containment_orbit_left_44_seed43248_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0168_04248_containment_orbit_left_44_seed43248_local_scene_patch_drift,04248_containment_orbit_left_44_seed43248,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.988, mean_absdiff=2.12, local_absdiff=5.29.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0168_04248_containment_orbit_left_44_seed43248_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0169_04249_containment_orbit_left_44_seed43249_containment_failure_synthetic,04249_containment_orbit_left_44_seed43249,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.990, mean_absdiff=2.22, local_absdiff=5.82.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0169_04249_containment_orbit_left_44_seed43249_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0170_04249_containment_orbit_left_44_seed43249_reobserve_mismatch_visible,04249_containment_orbit_left_44_seed43249,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0170_04249_containment_orbit_left_44_seed43249_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment,04249_containment_orbit_left_44_seed43249,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard object_duplicate_or_fragment; loser remains readable, reward_margin=0.120, sharpness_ratio=0.996, mean_absdiff=2.14, local_absdiff=4.70.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0171_04249_containment_orbit_left_44_seed43249_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0172_04249_containment_orbit_left_44_seed43249_local_scene_patch_drift,04249_containment_orbit_left_44_seed43249,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.120, sharpness_ratio=0.988, mean_absdiff=2.18, local_absdiff=7.19.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0172_04249_containment_orbit_left_44_seed43249_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0173_04252_containment_orbit_left_44_seed43252_containment_failure_synthetic,04252_containment_orbit_left_44_seed43252,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0173_04252_containment_orbit_left_44_seed43252_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible,04252_containment_orbit_left_44_seed43252,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.120, sharpness_ratio=0.996, mean_absdiff=2.06, local_absdiff=5.20.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0174_04252_containment_orbit_left_44_seed43252_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0175_04252_containment_orbit_left_44_seed43252_object_duplicate_or_fragment,04252_containment_orbit_left_44_seed43252,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0175_04252_containment_orbit_left_44_seed43252_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0176_04252_containment_orbit_left_44_seed43252_local_scene_patch_drift,04252_containment_orbit_left_44_seed43252,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0176_04252_containment_orbit_left_44_seed43252_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic,04260_containment_orbit_left_44_seed43260,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.120, sharpness_ratio=0.988, mean_absdiff=2.46, local_absdiff=7.93.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0177_04260_containment_orbit_left_44_seed43260_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible,04260_containment_orbit_left_44_seed43260,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard reobserve_mismatch_visible; loser remains readable, reward_margin=0.121, sharpness_ratio=0.988, mean_absdiff=2.41, local_absdiff=8.49.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0178_04260_containment_orbit_left_44_seed43260_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0179_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment,04260_containment_orbit_left_44_seed43260,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0179_04260_containment_orbit_left_44_seed43260_object_duplicate_or_fragment.jpg
v11_SYN_EXTRA_0180_04260_containment_orbit_left_44_seed43260_local_scene_patch_drift,04260_containment_orbit_left_44_seed43260,TypeM_v11_synthetic_visible,synthetic_controlled,local_scene_patch_drift,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard local_scene_patch_drift; loser remains readable, reward_margin=0.149, sharpness_ratio=0.984, mean_absdiff=2.34, local_absdiff=10.43.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0180_04260_containment_orbit_left_44_seed43260_local_scene_patch_drift.jpg
v11_SYN_EXTRA_0181_04267_containment_orbit_left_44_seed43267_containment_failure_synthetic,04267_containment_orbit_left_44_seed43267,TypeM_v11_synthetic_visible,synthetic_controlled,containment_failure_synthetic,containment,orbit_left_44,2,1,2,1,2,1,2,1,2,1,2,1,2,1,False,False,False,False,False,False,False,True,True,True,"Contact sheet reviewed: visible medium-hard containment_failure_synthetic; loser remains readable, reward_margin=0.139, sharpness_ratio=0.987, mean_absdiff=2.23, local_absdiff=9.70.",codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0181_04267_containment_orbit_left_44_seed43267_containment_failure_synthetic.jpg
v11_SYN_EXTRA_0182_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible,04267_containment_orbit_left_44_seed43267,TypeM_v11_synthetic_visible,synthetic_controlled,reobserve_mismatch_visible,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0182_04267_containment_orbit_left_44_seed43267_reobserve_mismatch_visible.jpg
v11_SYN_EXTRA_0183_04267_containment_orbit_left_44_seed43267_object_duplicate_or_fragment,04267_containment_orbit_left_44_seed43267,TypeM_v11_synthetic_visible,synthetic_controlled,object_duplicate_or_fragment,containment,orbit_left_44,2,0,2,1,2,1,2,1,2,1,2,1,2,1,True,False,False,False,False,False,False,False,False,False,Rejected after contact-sheet audit: too subtle,codex,True,reports/dpo_pair_factory_v11/contact_sheets/v11_SYN_EXTRA_0183_04267_containment_orbit_left_44_seed43267_object_duplicate_or_fragment.jpg
