sample_id,clip_path,template,camera_id,seed
03477_roll_orbit_right_60_seed42477,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03477_roll_orbit_right_60_seed42477,roll,orbit_right_60,42477
03433_roll_orbit_right_60_seed42433,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03433_roll_orbit_right_60_seed42433,roll,orbit_right_60,42433
04093_roll_orbit_right_60_seed43093,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04093_roll_orbit_right_60_seed43093,roll,orbit_right_60,43093
01851_drop_orbit_left_72_seed40851,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01851_drop_orbit_left_72_seed40851,drop,orbit_left_72,40851
01355_drop_orbit_left_72_seed40355,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01355_drop_orbit_left_72_seed40355,drop,orbit_left_72,40355
03711_roll_orbit_right_60_seed42711,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03711_roll_orbit_right_60_seed42711,roll,orbit_right_60,42711
02309_collision_strafe_left_180_seed41309,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02309_collision_strafe_left_180_seed41309,collision,strafe_left_180,41309
01913_drop_orbit_left_72_seed40913,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01913_drop_orbit_left_72_seed40913,drop,orbit_left_72,40913
02336_collision_orbit_right_64_seed41336,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02336_collision_orbit_right_64_seed41336,collision,orbit_right_64,41336
02848_collision_orbit_right_64_seed41848,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02848_collision_orbit_right_64_seed41848,collision,orbit_right_64,41848
02242_collision_orbit_right_64_seed41242,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02242_collision_orbit_right_64_seed41242,collision,orbit_right_64,41242
01981_drop_orbit_left_72_seed40981,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01981_drop_orbit_left_72_seed40981,drop,orbit_left_72,40981
01588_drop_orbit_left_72_seed40588,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01588_drop_orbit_left_72_seed40588,drop,orbit_left_72,40588
03703_roll_orbit_right_60_seed42703,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03703_roll_orbit_right_60_seed42703,roll,orbit_right_60,42703
01659_drop_orbit_left_72_seed40659,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01659_drop_orbit_left_72_seed40659,drop,orbit_left_72,40659
02237_collision_strafe_left_180_seed41237,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02237_collision_strafe_left_180_seed41237,collision,strafe_left_180,41237
02583_collision_strafe_left_180_seed41583,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02583_collision_strafe_left_180_seed41583,collision,strafe_left_180,41583
04213_containment_orbit_left_44_seed43213,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04213_containment_orbit_left_44_seed43213,containment,orbit_left_44,43213
01610_drop_orbit_left_72_seed40610,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01610_drop_orbit_left_72_seed40610,drop,orbit_left_72,40610
03378_collision_orbit_right_64_seed42378,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03378_collision_orbit_right_64_seed42378,collision,orbit_right_64,42378
02002_drop_orbit_left_72_seed41002,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02002_drop_orbit_left_72_seed41002,drop,orbit_left_72,41002
01220_drop_orbit_left_72_seed40220,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01220_drop_orbit_left_72_seed40220,drop,orbit_left_72,40220
03808_roll_orbit_right_60_seed42808,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03808_roll_orbit_right_60_seed42808,roll,orbit_right_60,42808
04382_containment_orbit_left_44_seed43382,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04382_containment_orbit_left_44_seed43382,containment,orbit_left_44,43382
03750_roll_orbit_right_60_seed42750,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03750_roll_orbit_right_60_seed42750,roll,orbit_right_60,42750
03429_roll_orbit_right_60_seed42429,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03429_roll_orbit_right_60_seed42429,roll,orbit_right_60,42429
03950_roll_orbit_right_60_seed42950,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03950_roll_orbit_right_60_seed42950,roll,orbit_right_60,42950
03153_collision_strafe_left_180_seed42153,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03153_collision_strafe_left_180_seed42153,collision,strafe_left_180,42153
03689_roll_orbit_right_60_seed42689,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03689_roll_orbit_right_60_seed42689,roll,orbit_right_60,42689
03513_roll_orbit_right_60_seed42513,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03513_roll_orbit_right_60_seed42513,roll,orbit_right_60,42513
02585_collision_strafe_left_180_seed41585,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02585_collision_strafe_left_180_seed41585,collision,strafe_left_180,41585
04285_containment_orbit_left_44_seed43285,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04285_containment_orbit_left_44_seed43285,containment,orbit_left_44,43285
02844_collision_orbit_right_64_seed41844,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02844_collision_orbit_right_64_seed41844,collision,orbit_right_64,41844
02891_collision_strafe_left_180_seed41891,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02891_collision_strafe_left_180_seed41891,collision,strafe_left_180,41891
03850_roll_orbit_right_60_seed42850,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03850_roll_orbit_right_60_seed42850,roll,orbit_right_60,42850
03260_collision_orbit_right_64_seed42260,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03260_collision_orbit_right_64_seed42260,collision,orbit_right_64,42260
01153_drop_orbit_left_72_seed40153,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01153_drop_orbit_left_72_seed40153,drop,orbit_left_72,40153
01446_drop_orbit_left_72_seed40446,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01446_drop_orbit_left_72_seed40446,drop,orbit_left_72,40446
03632_roll_orbit_right_60_seed42632,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03632_roll_orbit_right_60_seed42632,roll,orbit_right_60,42632
03470_roll_orbit_right_60_seed42470,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03470_roll_orbit_right_60_seed42470,roll,orbit_right_60,42470
01652_drop_orbit_left_72_seed40652,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01652_drop_orbit_left_72_seed40652,drop,orbit_left_72,40652
03948_roll_orbit_right_60_seed42948,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03948_roll_orbit_right_60_seed42948,roll,orbit_right_60,42948
03497_roll_orbit_right_60_seed42497,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03497_roll_orbit_right_60_seed42497,roll,orbit_right_60,42497
02461_collision_strafe_left_180_seed41461,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02461_collision_strafe_left_180_seed41461,collision,strafe_left_180,41461
04281_containment_orbit_left_44_seed43281,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04281_containment_orbit_left_44_seed43281,containment,orbit_left_44,43281
01612_drop_orbit_left_72_seed40612,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01612_drop_orbit_left_72_seed40612,drop,orbit_left_72,40612
01354_drop_orbit_left_72_seed40354,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01354_drop_orbit_left_72_seed40354,drop,orbit_left_72,40354
03898_roll_orbit_right_60_seed42898,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03898_roll_orbit_right_60_seed42898,roll,orbit_right_60,42898
02525_collision_strafe_left_180_seed41525,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02525_collision_strafe_left_180_seed41525,collision,strafe_left_180,41525
02560_collision_orbit_right_64_seed41560,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02560_collision_orbit_right_64_seed41560,collision,orbit_right_64,41560
04224_containment_orbit_left_44_seed43224,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04224_containment_orbit_left_44_seed43224,containment,orbit_left_44,43224
01901_drop_orbit_left_72_seed40901,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01901_drop_orbit_left_72_seed40901,drop,orbit_left_72,40901
01477_drop_orbit_left_72_seed40477,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01477_drop_orbit_left_72_seed40477,drop,orbit_left_72,40477
03548_roll_orbit_right_60_seed42548,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03548_roll_orbit_right_60_seed42548,roll,orbit_right_60,42548
03101_collision_strafe_left_180_seed42101,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03101_collision_strafe_left_180_seed42101,collision,strafe_left_180,42101
04271_containment_orbit_left_44_seed43271,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04271_containment_orbit_left_44_seed43271,containment,orbit_left_44,43271
02300_collision_orbit_right_64_seed41300,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02300_collision_orbit_right_64_seed41300,collision,orbit_right_64,41300
01833_drop_orbit_left_72_seed40833,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01833_drop_orbit_left_72_seed40833,drop,orbit_left_72,40833
02438_collision_orbit_right_64_seed41438,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02438_collision_orbit_right_64_seed41438,collision,orbit_right_64,41438
02462_collision_orbit_right_64_seed41462,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02462_collision_orbit_right_64_seed41462,collision,orbit_right_64,41462
02862_collision_orbit_right_64_seed41862,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02862_collision_orbit_right_64_seed41862,collision,orbit_right_64,41862
02896_collision_orbit_right_64_seed41896,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02896_collision_orbit_right_64_seed41896,collision,orbit_right_64,41896
02276_collision_orbit_right_64_seed41276,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02276_collision_orbit_right_64_seed41276,collision,orbit_right_64,41276
02425_collision_strafe_left_180_seed41425,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02425_collision_strafe_left_180_seed41425,collision,strafe_left_180,41425
02061_drop_orbit_left_72_seed41061,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02061_drop_orbit_left_72_seed41061,drop,orbit_left_72,41061
04294_containment_orbit_left_44_seed43294,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/04294_containment_orbit_left_44_seed43294,containment,orbit_left_44,43294
03293_collision_strafe_left_180_seed42293,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/03293_collision_strafe_left_180_seed42293,collision,strafe_left_180,42293
02408_collision_orbit_right_64_seed41408,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02408_collision_orbit_right_64_seed41408,collision,orbit_right_64,41408
01619_drop_orbit_left_72_seed40619,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01619_drop_orbit_left_72_seed40619,drop,orbit_left_72,40619
02427_collision_strafe_left_180_seed41427,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/02427_collision_strafe_left_180_seed41427,collision,strafe_left_180,41427
01618_drop_orbit_left_72_seed40618,/home/nvme04/workspace/world_model_phys/PHYS/world_model_phys/local_assets/data/physion/generated_v5/converted_stage1_v1/01618_drop_orbit_left_72_seed40618,drop,orbit_left_72,40618
